104;1;CHEVROUX
105;1;CHEVRY
106;1;CHEZERY-FORENS
107;1;CIVRIEUX
108;1;CIZE
109;1;CLEYZIEU
110;1;COLIGNY
111;1;COLLONGES
112;1;COLOMIEU
113;1;CONAND
114;1;CONDAMINE
115;1;CONDEISSIAT
116;1;CONFORT
117;1;CONFRANCON
118;1;CONTREVOZ
119;1;CONZIEU
120;1;CORBONOD
121;1;CORCELLES
122;1;CORDIEUX
123;1;CORLIER
124;1;CORMARANCHE-EN-BUGEY
125;1;CORMORANCHE-SUR-SAONE
126;1;CORMOZ
127;1;CORVEISSIAT
128;1;COUPY
129;1;COURMANGOUX
130;1;COURTES
131;1;CRANS
132;1;CRAS-SUR-REYSSOUZE
133;1;CRAZ
134;1;CREPIEUX-LA-PAPE
135;1;CRESSIN-ROCHEFORT
136;1;CROTTET
137;1;CROZET
138;1;CRUZILLES-LES-MEPILLAT
139;1;CUISIAT
140;1;CULOZ
141;1;CURCIAT-DONGALON
142;1;CURTAFOND
143;1;CUZIEU
144;1;DAGNEUX
145;1;DIVONNE-LES-BAINS
146;1;DOMMARTIN
147;1;DOMPIERRE-SUR-VEYLE
148;1;DOMPIERRE-SUR-CHALARONNE
149;1;DOMSURE
150;1;DORTAN
151;1;DOUVRES
152;1;DROM
153;1;DRUILLAT
154;1;ECHALLON
155;1;ECHENEVEX
156;1;ETREZ
157;1;EVOSGES
158;1;FARAMANS
159;1;FAREINS
160;1;FARGES
161;1;FEILLENS
162;1;FERNEY-VOLTAIRE
163;1;FITIGNIEU
164;1;FLAXIEU
165;1;FOISSIAT
166;1;FORENS
167;1;FRANCHELEINS
168;1;FRANS
169;1;GARNERANS
170;1;GENAY
171;1;GENOUILLEUX
172;1;BEARD-GEOVREISSIAT
173;1;GEOVREISSET
174;1;GERMAGNAT
175;1;GEX
176;1;GIRON
177;1;GORREVOD
178;1;GRAND-ABERGEMENT
179;1;GRAND-CORENT
180;1;GRANGES
181;1;GRIEGES
182;1;GRILLY
183;1;GROISSIAT
184;1;GROSLEE
185;1;GUEREINS
186;1;HAUTECOURT-ROMANECHE
187;1;HAUTEVILLE-LOMPNES
188;1;HOSTIAZ
189;1;HOTONNES
190;1;ILLIAT
191;1;INJOUX-GENISSIAT
192;1;INNIMOND
193;1;IZENAVE
194;1;IZERNORE
195;1;IZIEU
196;1;JASSANS-RIOTTIER
197;1;JASSERON
198;1;JAYAT
199;1;JOURNANS
200;1;JOYEUX
201;1;JUJURIEUX
202;1;LABALME
203;1;LACOUX
204;1;LAGNIEU
205;1;LAIZ
206;1;LALLEYRIAT
207;1;LANCRANS
208;1;LANTENAY
209;1;LAPEYROUSE
210;1;LAVOURS
211;1;LEAZ
212;1;LELEX
213;1;LENT
214;1;LESCHEROUX
215;1;LEYMENT
216;1;LEYSSARD
217;1;LHOPITAL
218;1;LHUIS
219;1;LILIGNOD
220;1;LOCHIEU
221;1;LOMPNAS
222;1;LOMPNES
223;1;LOMPNIEU
224;1;LONGECOMBE
225;1;LOYES
226;1;LOYETTES
227;1;LURCY
228;1;LUTHEZIEU
229;1;MAGNIEU
230;1;MAILLAT
231;1;MALAFRETAZ
232;1;MANTENAY-MONTLIN
233;1;MANZIAT
234;1;MARBOZ
235;1;MARCHAMP
236;1;MARIGNIEU
237;1;MARLIEUX
238;1;MARSONNAS
239;1;MARTIGNAT
240;1;MASSIEUX
241;1;MASSIGNIEU-DE-RIVES
242;1;MATAFELON-GRANGES
243;1;MEILLONNAS
244;1;MERIGNAT
245;1;MESSIMY-SUR-SAONE
246;1;MEXIMIEUX
247;1;BOHAS-MEYRIAT-RIGNAT
248;1;MEZERIAT
249;1;MIJOUX
250;1;MIONNAY
251;1;MIRIBEL
252;1;MISERIEUX
253;1;MOENS
254;1;MOGNENEINS
255;1;MOLLON
256;1;MONTAGNAT
257;1;MONTAGNIEU
258;1;MONTANAY
259;1;MONTANGES
260;1;MONTCEAUX
261;1;MONTCET
262;1;MONTELLIER
263;1;MONTHIEUX
264;1;MONTLUEL
265;1;MONTMERLE-SUR-SAONE
266;1;MONTRACOL
267;1;MONTREAL-LA-CLUSE
268;1;MONTREVEL-EN-BRESSE
269;1;NURIEUX-VOLOGNAT
270;1;MURS-ET-GELIGNIEUX
271;1;NANTUA
272;1;NAPT
273;1;NATTAGES
274;1;NEUVILLE-LES-DAMES
275;1;NEUVILLE-SUR-AIN
276;1;NEYROLLES
277;1;NEYRON
278;1;NIEVROZ
279;1;NIVOLLET-MONTGRIFFON
280;1;OCHIAZ
281;1;ONCIEU
282;1;ORDONNAZ
283;1;ORNEX
284;1;OUTRIAZ
285;1;OYONNAX
286;1;OZAN
287;1;PARCIEUX
288;1;PARVES
289;1;PASSIN
290;1;PERON
291;1;PERONNAS
292;1;PEROUGES
293;1;PERREX
294;1;PETIT-ABERGEMENT
295;1;PEYRIAT
296;1;PEYRIEU
297;1;PEYZIEUX-SUR-SAONE
298;1;PIRAJOUX
299;1;PIZAY
300;1;PLAGNE
301;1;PLANTAY
302;1;POIZAT
303;1;POLLIAT
304;1;POLLIEU
305;1;PONCIN
306;1;PONT-D'AIN
307;1;PONT-DE-VAUX
308;1;PONT-DE-VEYLE
309;1;PORT
310;1;POUGNY
311;1;POUILLAT
312;1;PREMEYZEL
313;1;PREMILLIEU
314;1;PRESSIAT
315;1;PREVESSIN-MOENS
316;1;PRIAY
317;1;PROULIEU
318;1;PUGIEU
319;1;RAMASSE
320;1;RANCE
321;1;RELEVANT
322;1;REPLONGES
323;1;REVONNAS
324;1;REYRIEUX
325;1;REYSSOUZE
326;1;RIGNAT
327;1;RIGNIEUX-LE-FRANC
328;1;RILLIEUX
329;1;ROMANECHE
330;1;ROMANS
331;1;ROSSILLON
332;1;RUFFIEU
333;1;SAINT-ALBAN
334;1;SAINT-ANDRE-DE-BAGE
335;1;SAINT-ANDRE-DE-CORCY
336;1;SAINT-ANDRE-D'HUIRIAT
337;1;SAINT-ANDRE-LE-BOUCHOUX
338;1;SAINT-ANDRE-SUR-VIEUX-JONC
339;1;SAINT-BENIGNE
340;1;SAINT-BENOIT
341;1;SAINT-BERNARD
342;1;SAINT-BOIS
343;1;SAINT-CHAMP
344;1;SAINTE-CROIX
345;1;SAINT-CYR-SUR-MENTHON
346;1;SAINT-DENIS-LES-BOURG
347;1;SAINT-DENIS-EN-BUGEY
348;1;SAINT-DIDIER-D'AUSSIAT
349;1;SAINT-DIDIER-DE-FORMANS
350;1;SAINT-DIDIER-SUR-CHALARONNE
351;1;SAINT-ELOI
352;1;SAINT-ETIENNE-DU-BOIS
353;1;SAINT-ETIENNE-SUR-CHALARONNE
354;1;SAINT-ETIENNE-SUR-REYSSOUZE
355;1;SAINTE-EUPHEMIE
356;1;SAINT-GENIS-POUILLY
357;1;SAINT-GENIS-SUR-MENTHON
358;1;SAINT-GEORGES-SUR-RENON
359;1;SAINT-GERMAIN-DE-JOUX
360;1;SAINT-GERMAIN-LES-PAROISSES
361;1;SAINT-GERMAIN-SUR-RENON
362;1;SAINT-JEAN-DE-GONVILLE
363;1;SAINT-JEAN-DE-NIOST
364;1;SAINT-JEAN-DE-THURIGNEUX
365;1;SAINT-JEAN-LE-VIEUX
366;1;SAINT-JEAN-SUR-REYSSOUZE
367;1;SAINT-JEAN-SUR-VEYLE
368;1;SAINTE-JULIE
369;1;SAINT-JULIEN-SUR-REYSSOUZE
370;1;SAINT-JULIEN-SUR-VEYLE
371;1;SAINT-JUST
372;1;SAINT-LAURENT-SUR-SAONE
373;1;SAINT-MARCEL
374;1;SAINT-MARTIN-DE-BAVEL
375;1;SAINT-MARTIN-DU-FRENE
376;1;SAINT-MARTIN-DU-MONT
377;1;SAINT-MARTIN-LE-CHATEL
378;1;SAINT-MAURICE-DE-BEYNOST
379;1;SAINT-MAURICE-D'ECHAZEAUX
380;1;SAINT-MAURICE-DE-GOURDANS
381;1;SAINT-MAURICE-DE-REMENS
382;1;SAINT-NIZIER-LE-BOUCHOUX
383;1;SAINT-NIZIER-LE-DESERT
384;1;SAINTE-OLIVE
385;1;SAINT-PAUL-DE-VARAX
386;1;SAINT-RAMBERT-EN-BUGEY
387;1;SAINT-REMY
388;1;SAINT-SORLIN-EN-BUGEY
389;1;SAINT-SULPICE
390;1;SAINT-TRIVIER-DE-COURTES
391;1;SAINT-TRIVIER-SUR-MOIGNANS
392;1;SAINT-VULBAS
393;1;SALAVRE
394;1;SAMOGNAT
395;1;SANDRANS
396;1;SATHONAY-CAMP
397;1;SATHONAY-VILLAGE
398;1;SAULT-BRENAZ
399;1;SAUVERNY
400;1;SAVIGNEUX
401;1;SEGNY
402;1;SEILLONNAZ
403;1;SERGY
404;1;SERMOYER
405;1;SERRIERES-DE-BRIORD
406;1;SERRIERES-SUR-AIN
407;1;SERVAS
408;1;SERVIGNAT
409;1;SEYSSEL
410;1;SIMANDRE-SUR-SURAN
411;1;SONGIEU
412;1;SONTHONNAX-LA-MONTAGNE
413;1;SOUCLIN
414;1;SULIGNAT
415;1;SURJOUX
416;1;SUTRIEU
417;1;TALISSIEU
418;1;TENAY
419;1;THEZILLIEU
420;1;THIL
421;1;THOIRY
422;1;THOISSEY
423;1;TORCIEU
424;1;TOSSIAT
425;1;TOUSSIEUX
426;1;TRAMOYES
427;1;TRANCLIERE
428;1;TREFFORT-CUISIAT
429;1;TREVOUX
430;1;VALEINS
431;1;VANDEINS
432;1;VARAMBON
433;1;VAUX-EN-BUGEY
434;1;VERJON
435;1;VERNOUX
436;1;VERSAILLEUX
437;1;VERSONNEX
438;1;VESANCY
439;1;VESCOURS
440;1;VESENEX-CRASSY
441;1;VESINES
442;1;VEYZIAT
443;1;VIEU-D'IZENAVE
444;1;VIEU
445;1;VILLARS-LES-DOMBES
446;1;VILLEBOIS
447;1;VILLEMOTIER
448;1;VILLENEUVE
449;1;VILLEREVERSURE
450;1;VILLES
451;1;VILLETTE-SUR-AIN
452;1;VILLIEU-LOYES-MOLLON
453;1;VIRIAT
454;1;VIRIEU-LE-GRAND
455;1;VIRIEU-LE-PETIT
456;1;VIRIGNIN
457;1;VOLOGNAT
458;1;VONGNES
459;1;VONNAS
460;1;VOUVRAY
461;1;HAUTEVILLE-LOMPNES
462;2;ABBECOURT
463;2;ACHERY
464;2;ACY
465;2;AGNICOURT-ET-SECHELLES
466;2;AGUILCOURT
467;2;AISONVILLE-ET-BERNOVILLE
468;2;AIZELLES
469;2;AIZY-JOUY
470;2;ALAINCOURT
471;2;ALLEMANT
472;2;AMBLENY
473;2;AMBRIEF
474;2;AMIFONTAINE
475;2;AMIGNY-ROUY
476;2;ANCIENVILLE
477;2;ANDELAIN
478;2;ANGUILCOURT-LE-SART
479;2;ANIZY-LE-CHATEAU
480;2;ANNOIS
481;2;ANY-MARTIN-RIEUX
482;2;ARCHON
483;2;ARCY-SAINTE-RESTITUE
484;2;ARMENTIERES-SUR-OURCQ
485;2;ARRANCY
486;2;ARTEMPS
487;2;ARTONGES
488;2;ASSIS-SUR-SERRE
489;2;ATHIES-SOUS-LAON
490;2;ATTILLY
491;2;AUBENCHEUL-AUX-BOIS
492;2;AUBENTON
493;2;AUBIGNY-AUX-KAISNES
494;2;AUBIGNY-EN-LAONNOIS
495;2;AUDIGNICOURT
496;2;AUDIGNY
497;2;AUGY
498;2;AULNOIS-SOUS-LAON
499;2;AUTELS
500;2;AUTREMENCOURT
501;2;AUTREPPES
502;2;AUTREVILLE
503;2;AZY-SUR-MARNE
504;2;BAGNEUX
505;2;BANCIGNY
506;2;BARBONVAL
507;2;BARENTON-BUGNY
508;2;BARENTON-CEL
509;2;BARENTON-SUR-SERRE
510;2;BARISIS-AUX-BOIS
511;2;BARZY-EN-THIERACHE
512;2;BARZY-SUR-MARNE
513;2;BASSOLES-AULERS
514;2;BAULNE-EN-BRIE
515;2;BAZOCHES-SUR-VESLES
516;2;BEAUME
517;2;BEAUMONT-EN-BEINE
518;2;BEAUREVOIR
519;2;BEAURIEUX
520;2;BEAUTOR
521;2;BEAUVOIS-EN-VERMANDOIS
522;2;BECQUIGNY
523;2;BELLEAU
524;2;BELLENGLISE
525;2;BELLEU
526;2;BELLICOURT
527;2;BENAY
528;2;BERGUES-SUR-SAMBRE
529;2;BERLANCOURT
530;2;BERLISE
531;2;BERNOT
532;2;BERNY-RIVIERE
533;2;BERRIEUX
534;2;BERRY-AU-BAC
535;2;BERTAUCOURT-EPOURDON
536;2;BERTHENICOURT
537;2;BERTRICOURT
538;2;BERZY-LE-SEC
539;2;BESME
540;2;BESMONT
541;2;BESNY-ET-LOIZY
542;2;BETHANCOURT-EN-VAUX
543;2;BEUGNEUX
544;2;BEUVARDES
545;2;BEZU-LE-GUERY
546;2;BEZU-SAINT-GERMAIN
547;2;BICHANCOURT
548;2;BIEUXY
549;2;BIEVRES
550;2;BILLY-SUR-AISNE
551;2;BILLY-SUR-OURCQ
552;2;BLANZY-LES-FISMES
553;2;BLERANCOURDELLE
554;2;BLERANCOURT
555;2;BLESMES
556;2;BOHAIN-EN-VERMANDOIS
557;2;BOIS-LES-PARGNY
558;2;BONCOURT
559;2;BONNEIL
560;2;BONNESVALYN
561;2;BONY
562;2;BOSMONT-SUR-SERRE
563;2;BOUCONVILLE-VAUCLAIR
564;2;BOUE
565;2;BOUFFIGNEREUX
566;2;BOURESCHES
567;2;BOURG-ET-COMIN
568;2;BOURGUIGNON-SOUS-COUCY
569;2;BOURGUIGNON-SOUS-MONTBAVIN
570;2;BOUTEILLE
571;2;BRAINE
572;2;BRANCOURT-EN-LAONNOIS
573;2;BRANCOURT-LE-GRAND
574;2;BRANGES
575;2;BRASLES
576;2;BRAYE-EN-LAONNOIS
577;2;BRAYE-EN-THIERACHE
578;2;BRAY-SAINT-CHRISTOPHE
579;2;BRAYE
580;2;BRECY
581;2;BRENELLE
582;2;BRENY
583;2;BRIE
584;2;BRISSAY-CHOIGNY
585;2;BRISSY-HAMEGICOURT
586;2;BRUMETZ
587;2;BRUNEHAMEL
588;2;BRUYERES-SUR-FERE
589;2;BRUYERES-ET-MONTBERAULT
590;2;BRUYS
591;2;BUCILLY
592;2;BUCY-LE-LONG
593;2;BUCY-LES-CERNY
594;2;BUCY-LES-PIERREPONT
595;2;BUIRE
596;2;BUIRONFOSSE
597;2;BURELLES
598;2;BUSSIARES
599;2;BUZANCY
600;2;CAILLOUEL-CREPIGNY
601;2;CAMELIN
602;2;CAPELLE
603;2;CASTRES
604;2;CATELET
605;2;CAULAINCOURT
606;2;CAUMONT
607;2;CELLES-LES-CONDE
608;2;CELLE-SOUS-MONTMIRAIL
609;2;CELLES-SUR-AISNE
610;2;CERIZY
611;2;CERNY-EN-LAONNOIS
612;2;CERNY-LES-BUCY
613;2;CERSEUIL
614;2;CESSIERES
615;2;CHACRISE
616;2;CHAILLEVOIS
617;2;CHALANDRY
618;2;CHAMBRY
619;2;CHAMOUILLE
620;2;CHAMPS
621;2;CHAOURSE
622;2;CHAPELLE-MONTHODON
623;2;CHAPELLE-SUR-CHEZY
624;2;CHARLY-SUR-MARNE
625;2;CHARMEL
626;2;CHARMES
627;2;CHARTEVES
628;2;CHASSEMY
629;2;CHATEAU-THIERRY
630;2;CHATILLON-LES-SONS
631;2;CHATILLON-SUR-OISE
632;2;CHAUDARDES
633;2;CHAUDUN
634;2;CHAUNY
635;2;CHAVIGNON
636;2;CHAVIGNY
637;2;CHAVONNE
638;2;CHERET
639;2;CHERMIZY-AILLES
640;2;CHERY-CHARTREUVE
641;2;CHERY-LES-POUILLY
642;2;CHERY-LES-ROZOY
643;2;CHEVENNES
644;2;CHEVREGNY
645;2;CHEVRESIS-MONCEAU
646;2;CHEZY-EN-ORXOIS
647;2;CHEZY-SUR-MARNE
648;2;CHIERRY
649;2;CHIGNY
650;2;CHIVRES-EN-LAONNOIS
651;2;CHIVRES-VAL
652;2;CHIVY-LES-ETOUVELLES
653;2;CHOUY
654;2;CIERGES
655;2;CILLY
656;2;CIRY-SALSOGNE
657;2;CLACY-ET-THIERRET
658;2;CLAIRFONTAINE
659;2;CLAMECY
660;2;CLASTRES
661;2;CLERMONT-LES-FERMES
662;2;COEUVRES-ET-VALSERY
663;2;COHAN
664;2;COINCY
665;2;COINGT
666;2;COLLIGIS-CRANDELAIN
667;2;COLONFAY
668;2;COMMENCHON
669;2;CONCEVREUX
670;2;CONDE-EN-BRIE
671;2;CONDE-SUR-AISNE
672;2;CONDE-SUR-SUIPPE
673;2;CONDREN
674;2;CONNIGIS
675;2;CONTESCOURT
676;2;CORBENY
677;2;CORCY
678;2;COUCY-LE-CHATEAU-AUFFRIQUE
679;2;COUCY-LES-EPPES
680;2;COUCY-LA-VILLE
681;2;COULONGES-COHAN
682;2;COUPRU
683;2;COURBES
684;2;COURBOIN
685;2;COURCELLES-SUR-VESLE
686;2;COURCHAMPS
687;2;COURMELLES
688;2;COURMONT
689;2;COURTEMONT-VARENNES
690;2;COURTRIZY-ET-FUSSIGNY
691;2;COUVRELLES
692;2;COUVRON-ET-AUMENCOURT
693;2;COYOLLES
694;2;CRAMAILLE
695;2;CRAONNE
696;2;CRAONNELLE
697;2;CRECY-AU-MONT
698;2;CRECY-SUR-SERRE
699;2;CREPY
700;2;CREZANCY
701;2;CROIX-FONSOMME
702;2;CROIX-SUR-OURCQ
703;2;CROUTTES-SUR-MARNE
704;2;CROUY
705;2;CRUPILLY
706;2;CUFFIES
707;2;CUGNY
708;2;CUGNY-LES-CROUTTES
709;2;CUIRIEUX
710;2;CUIRY-HOUSSE
711;2;CUIRY-LES-CHAUDARDES
712;2;CUIRY-LES-IVIERS
713;2;CUISSY-ET-GENY
714;2;CUISY-EN-ALMONT
715;2;CUTRY
716;2;CYS-LA-COMMUNE
717;2;DAGNY-LAMBERCY
718;2;DALLON
719;2;DAMMARD
720;2;DAMPLEUX
721;2;DANIZY
722;2;DERCY
723;2;DEUILLET
724;2;DHUIZEL
725;2;DIZY-LE-GROS
726;2;DOHIS
727;2;DOLIGNON
728;2;DOMMIERS
729;2;DOMPTIN
730;2;DORENGT
731;2;DOUCHY
732;2;DRAVEGNY
733;2;DROIZY
734;2;DURY
735;2;EBOULEAU
736;2;EFFRY
737;2;ENGLANCOURT
738;2;EPAGNY
739;2;EPARCY
740;2;EPAUX-BEZU
741;2;EPIEDS
742;2;EPINE-AUX-BOIS
743;2;EPPES
744;2;ERLON
745;2;ERLOY
746;2;ESCAUFOURT
747;2;ESQUEHERIES
748;2;ESSIGNY-LE-GRAND
749;2;ESSIGNY-LE-PETIT
750;2;ESSISES
751;2;ESSOMES-SUR-MARNE
752;2;ESTREES
753;2;ETAMPES-SUR-MARNE
754;2;ETAVES-ET-BOCQUIAUX
755;2;ETOUVELLES
756;2;ETREAUPONT
757;2;ETREILLERS
758;2;ETREPILLY
759;2;ETREUX
760;2;EVERGNICOURT
761;2;FARGNIERS
762;2;FAUCOUCOURT
763;2;FAVEROLLES
764;2;FAYET
765;2;FERE
766;2;FERE-EN-TARDENOIS
767;2;FERTE-CHEVRESIS
768;2;FERTE-MILON
769;2;FESMY-LE-SART
770;2;FESTIEUX
771;2;FIEULAINE
772;2;FILAIN
773;2;FLAMENGRIE
774;2;FLAVIGNY-LE-GRAND-ET-BEAURAIN
775;2;FLAVIGNY-LE-PETIT
776;2;FLAVY-LE-MARTEL
777;2;FLEURY
778;2;FLUQUIERES
779;2;FOLEMBRAY
780;2;FONSOMME
781;2;FONTAINE-LES-CLERCS
782;2;FONTAINE-LES-VERVINS
783;2;FONTAINE-NOTRE-DAME
784;2;FONTAINE-UTERTE
785;2;FONTENELLE
786;2;FONTENELLE-EN-BRIE
787;2;FONTENOY
788;2;FORESTE
789;2;FOSSOY
790;2;FOURDRAIN
791;2;FRANCILLY-SELENCY
792;2;FRANQUEVILLE
793;2;FRESNES-EN-TARDENOIS
794;2;FRESNES
795;2;FRESNOY-LE-GRAND
796;2;FRESSANCOURT
797;2;FRIERES-FAILLOUEL
798;2;FROIDESTREES
799;2;FROIDMONT-COHARTILLE
800;2;GANDELU
801;2;GAUCHY
802;2;GERCY
803;2;GERGNY
804;2;GERMAINE
805;2;GERNICOURT
806;2;GIBERCOURT
807;2;GIZY
808;2;GLAND
809;2;GLENNES
810;2;GOUDELANCOURT-LES-BERRIEUX
811;2;GOUDELANCOURT-LES-PIERREPONT
812;2;GOUSSANCOURT
813;2;GOUY
814;2;GRANDLUP-ET-FAY
815;2;GRANDRIEUX
816;2;GRICOURT
817;2;GRISOLLES
818;2;GRONARD
819;2;GROUGIS
820;2;GRUGIES
821;2;GUIGNICOURT
822;2;GUISE
823;2;GUIVRY
824;2;GUNY
825;2;GUYENCOURT
826;2;HAMEGICOURT
827;2;HANNAPES
828;2;HAPPENCOURT
829;2;HARAMONT
830;2;HARCIGNY
831;2;HARGICOURT
832;2;HARLY
833;2;HARTENNES-ET-TAUX
834;2;HARY
835;2;LEHAUCOURT
836;2;HAUTEVESNES
837;2;HAUTEVILLE
838;2;HAUTION
839;2;HERIE
840;2;HERIE-LA-VIEVILLE
841;2;HINACOURT
842;2;HIRSON
843;2;HOLNON
844;2;HOMBLIERES
845;2;HOURY
846;2;HOUSSET
847;2;IRON
848;2;ITANCOURT
849;2;IVIERS
850;2;JAULGONNE
851;2;JEANCOURT
852;2;JEANTES
853;2;JONCOURT
854;2;JOUAIGNES
855;2;JOUY
856;2;JUMENCOURT
857;2;JUMIGNY
858;2;JUSSY
859;2;JUVIGNY
860;2;JUVINCOURT-ET-DAMARY
861;2;LAFFAUX
862;2;LAIGNY
863;2;LANCHY
864;2;LANDIFAY-ET-BERTAIGNEMONT
865;2;LANDOUZY-LA-COUR
866;2;LANDOUZY-LA-VILLE
867;2;LANDRICOURT
868;2;LANISCOURT
869;2;LAON
870;2;LAON
871;2;LAON
872;2;LAPPION
873;2;LARGNY-SUR-AUTOMNE
874;2;LATILLY
875;2;LAUNOY
876;2;LAVAL-EN-LAONNOIS
877;2;LAVAQUERESSE
878;2;LAVERSINE
879;2;LEME
880;2;LEMPIRE
881;2;LERZY
882;2;LESCHELLE
883;2;LESDINS
884;2;LESGES
885;2;LESQUIELLES-SAINT-GERMAIN
886;2;LEUILLY-SOUS-COUCY
887;2;LEURY
888;2;LEUZE
889;2;LEVERGIES
890;2;LHUYS
891;2;LICY-CLIGNON
892;2;LIERVAL
893;2;LIESSE-NOTRE-DAME
894;2;LIEZ
895;2;LIME
896;2;LISLET
897;2;LIZY
898;2;LOGNY-LES-AUBENTON
899;2;LOMBRAY
900;2;LONGCHAMPS
901;2;LONGPONT
902;2;LONGUEVAL-BARBONVAL
903;2;LOR
904;2;LOUATRE
905;2;LOUPEIGNE
906;2;LUCY-LE-BOCAGE
907;2;LUGNY
908;2;LUZOIR
909;2;LY-FONTAINE
910;2;MAAST-ET-VIOLAINE
911;2;MACHECOURT
912;2;MACOGNY
913;2;MACQUIGNY
914;2;MAGNY-LA-FOSSE
915;2;MAISSEMY
916;2;MAIZY
917;2;MALMAISON
918;2;MALZY
919;2;MANICAMP
920;2;MARCHAIS
921;2;MARCHAIS-EN-BRIE
922;2;MARCY
923;2;MARCY-SOUS-MARLE
924;2;MAREST-DAMPCOURT
925;2;MAREUIL-EN-DOLE
926;2;MARFONTAINE
927;2;MARGIVAL
928;2;MARIGNY-EN-ORXOIS
929;2;MARIZY-SAINTE-GENEVIEVE
930;2;MARIZY-SAINT-MARD
931;2;MARLE
932;2;MARLY-GOMONT
933;2;MARTIGNY
934;2;MARTIGNY-COURPIERRE
935;2;MAUREGNY-EN-HAYE
936;2;MAYOT
937;2;MENNESSIS
938;2;MENNEVILLE
939;2;MENNEVRET
940;2;MERCIN-ET-VAUX
941;2;MERLIEUX-ET-FOUQUEROLLES
942;2;MERVAL
943;2;MESBRECOURT-RICHECOURT
944;2;MESNIL-SAINT-LAURENT
945;2;MEURIVAL
946;2;MEZIERES-SUR-OISE
947;2;MEZY-MOULINS
948;2;MISSY-AUX-BOIS
949;2;MISSY-LES-PIERREPONT
950;2;MISSY-SUR-AISNE
951;2;MOLAIN
952;2;MOLINCHART
953;2;MONAMPTEUIL
954;2;MONCEAU-LE-NEUF-ET-FAUCOUZY
955;2;MONCEAU-LES-LEUPS
956;2;MONCEAU-LE-WAAST
957;2;MONCEAU-SUR-OISE
958;2;MONDREPUIS
959;2;MONNES
960;2;MONS-EN-LAONNOIS
961;2;MONTAIGU
962;2;MONTBAVIN
963;2;MONTBREHAIN
964;2;MONTCHALONS
965;2;MONTCORNET
966;2;MONT-D'ORIGNY
967;2;MONTESCOURT-LIZEROLLES
968;2;MONTFAUCON
969;2;MONTGOBERT
970;2;MONTGRU-SAINT-HILAIRE
971;2;MONTHENAULT
972;2;MONTHIERS
973;2;MONTHUREL
974;2;MONTIGNY-EN-ARROUAISE
975;2;MONTIGNY-L'ALLIER
976;2;MONTIGNY-LE-FRANC
977;2;MONTIGNY-LENGRAIN
978;2;MONTIGNY-LES-CONDE
